datetime,Open,High,Low,Close,Volume,ATR,EMA_20,EMA_50
2024-04-08 19:00:00,2339.1001,2340.65991,2337.19995,2338.47998,0,7.530780714285713,2331.3413375109094,2324.0039504659794
2024-04-08 20:00:00,2338.68994,2339.47998,2338.02002,2338.93994,0,6.960049285714279,2332.065013938442,2324.589675545745
2024-04-08 22:00:00,2337.97998,2339.05005,2337.06006,2338.82007,0,6.735753571428567,2332.7083526109714,2325.147730230226
2024-04-08 23:00:00,2338.97998,2340.47998,2337.8501,2338.93994,0,6.349313571428573,2333.3018371242124,2325.68860120159
2024-04-09 00:00:00,2338.87988,2341.72998,2338.68994,2340.8999,0,6.31574428571428,2334.0254621600016,2326.2851227230963
2024-04-09 01:00:00,2341.06006,2348.34009,2337.8999,2339.96997,0,6.4600492857143115,2334.591605763811,2326.821783400622
2024-04-09 02:00:00,2339.96997,2345.8501,2338.6001,2345.28003,0,6.563617142857181,2335.609550929162,2327.5456362084406
2024-04-09 03:00:00,2345.22998,2346.62012,2343.26001,2344.06006,0,5.7393285714286195,2336.4143613168612,2328.1932606708547
2024-04-09 04:00:00,2344.11011,2346.22998,2343.17993,2344.31006,0,5.272182857142915,2337.1663326200173,2328.8252920170958
2024-04-09 05:00:00,2344.26001,2348.06006,2344.07007,2345.1499,0,4.811454285714295,2337.926672370492,2329.465472722308
2024-04-09 06:00:00,2345.09009,2346.8999,2343.19995,2344.51001,0,4.656459999999989,2338.5536569066353,2330.0554545763353
2024-04-09 07:00:00,2344.48999,2357.0,2344.47998,2354.01001,0,5.255737857142841,2340.025690534575,2330.994848906675
2024-04-09 08:00:00,2354.05005,2359.27002,2351.47998,2357.62012,0,4.982160714285685,2341.701350483663,2332.038977184845
2024-04-09 09:00:00,2357.61011,2365.3501,2357.3501,2363.27002,0,5.191441428571385,2343.755509485219,2333.26372396191
2024-04-09 10:00:00,2363.3501,2364.31006,2355.93994,2356.44995,0,5.5421671428570916,2344.96450381996,2334.1729877281095
2024-04-09 11:00:00,2356.46997,2356.68994,2350.02002,2354.61011,0,5.914307142857102,2345.883132979964,2334.9744435034777
2024-04-09 12:00:00,2354.3999,2357.3999,2345.8501,2349.55005,0,6.597150714285655,2346.2323631723484,2335.546035915106
2024-04-09 13:00:00,2349.43994,2360.80005,2348.19995,2355.53003,0,7.309309285714205,2347.1178552511724,2336.329721957651
2024-04-09 14:00:00,2355.36011,2364.32007,2345.3999,2352.88989,0,8.443604285714239,2347.6675728462988,2336.979140312253
2024-04-09 15:00:00,2352.87988,2353.71997,2338.37988,2340.57007,0,8.793597142857086,2346.99162019427,2337.119961084322
2024-04-09 16:00:00,2340.43994,2347.11011,2340.27002,2345.1001,0,8.764317857142812,2346.8114754138633,2337.4329077084662
2024-04-09 17:00:00,2344.90991,2349.77002,2342.12012,2347.40991,0,9.070731428571369,2346.8684691839717,2337.8241627002913
2024-04-09 18:00:00,2347.32007,2350.05005,2345.6499,2349.6499,0,9.167167142857059,2347.1333673569266,2338.2879171042014
2024-04-09 19:00:00,2349.63989,2351.62012,2345.34009,2351.15991,0,9.330741428571368,2347.516847608648,2338.792701139331
2024-04-09 20:00:00,2351.3501,2354.6001,2350.76001,2352.37988,0,9.340751428571398,2347.9799935506812,2339.3255316828863
2024-04-09 22:00:00,2353.43994,2354.22998,2350.55005,2352.43994,0,8.709316428571421,2348.4047503553784,2339.839822205126
2024-04-09 23:00:00,2352.40991,2355.01001,2351.72998,2354.88989,0,8.387172857142852,2349.022382702485,2340.43002094218
2024-04-10 00:00:00,2354.8999,2355.63989,2351.06006,2351.71997,0,8.142875000000004,2349.279295778439,2340.872764042487
2024-04-10 01:00:00,2351.77002,2351.93994,2344.82007,2349.48999,0,8.05357142857146,2349.299361894778,2341.210694472193
2024-04-10 02:00:00,2349.56006,2354.36011,2349.06006,2352.11011,0,7.955723571428605,2349.5670521905136,2341.638122532107
2024-04-10 03:00:00,2352.18994,2353.62012,2350.82007,2351.51001,0,7.330741428571465,2349.752095791417,2342.025255373985
2024-04-10 04:00:00,2351.3999,2356.80005,2351.01001,2356.31006,0,6.8443085714286225,2350.376663811282,2342.5854437906914
2024-04-10 05:00:00,2356.27002,2360.1001,2355.87988,2357.52002,0,5.794312142857182,2351.0569834483026,2343.1711134459583
2024-04-10 06:00:00,2357.52002,2360.01001,2354.02002,2356.31006,0,5.126447857142888,2351.557276453226,2343.686366251999
2024-04-10 07:00:00,2356.22998,2357.77002,2352.59009,2353.09009,0,5.007865000000005,2351.703258695776,2344.055139732313
2024-04-10 08:00:00,2353.43994,2355.94995,2352.43994,2354.63989,0,4.712158571428582,2351.9829378676072,2344.4702279781045
2024-04-10 09:00:00,2354.6499,2354.8999,2345.01001,2347.69995,0,5.104282857142867,2351.5750342611686,2344.596883743669
2024-04-10 10:00:00,2347.69995,2350.22998,2345.31006,2347.57007,0,5.00713214285718,2351.193609093438,2344.713479283133
2024-04-10 11:00:00,2347.52002,2349.43994,2344.84009,2347.13989,0,5.061400714285745,2350.807540608349,2344.8086326445787
2024-04-10 12:00:00,2347.06006,2350.78003,2327.93994,2338.3999,0,6.429983571428563,2349.625860550411,2344.5573097957717
2024-04-10 13:00:00,2338.46997,2339.38989,2319.43994,2333.97998,0,7.620692142857122,2348.135776688467,2344.1425125488786
2024-04-10 14:00:00,2334.06006,2352.42993,2332.30005,2346.12012,0,8.731409999999967,2347.9438093848034,2344.220065782256
2024-04-10 15:00:00,2346.31006,2347.72998,2330.26001,2337.1499,0,9.47070285714283,2346.915818014822,2343.9428043790303
2024-04-10 16:00:00,2337.22998,2340.84009,2336.02002,2337.27002,0,9.436418571428542,2345.997170584839,2343.681126560245
2024-04-10 17:00:00,2337.34009,2344.8999,2326.11011,2337.8999,0,10.578542857142825,2345.226001957711,2343.454411793177
2024-04-10 18:00:00,2338.59009,2340.8999,2326.34009,2327.36011,0,11.20495499999996,2343.524488437929,2342.8232627032485
2024-04-10 19:00:00,2327.97998,2331.06006,2327.27002,2329.93994,0,11.174227857142796,2342.230721920031,2342.3180343619447
2024-04-10 20:00:00,2329.57007,2333.72998,2329.57007,2333.72998,0,11.043507857142783,2341.421127451457,2341.9812479163784
2024-04-10 22:00:00,2333.87988,2336.8999,2333.59009,2336.07007,0,10.90992785714278,2340.9115029322707,2341.749437017697
2024-04-10 23:00:00,2336.06006,2337.3501,2334.36011,2335.62012,0,10.8727835714285,2340.407561700626,2341.509071644454
2024-04-11 00:00:00,2335.77002,2336.06006,2333.38989,2335.26001,0,10.35708928571421,2339.9173186815187,2341.264010403495
2024-04-11 01:00:00,2335.3501,2342.31006,2334.13989,2340.73999,0,10.589249999999895,2339.995668330898,2341.24346058375
2024-04-11 02:00:00,2340.6499,2345.84009,2339.57007,2343.93994,0,10.708547857142744,2340.3713132517646,2341.349204874584
2024-04-11 03:00:00,2343.84009,2346.8999,2343.09009,2343.98999,0,9.349242142857033,2340.7159491325488,2341.452765075581
2024-04-11 04:00:00,2344.01001,2346.15991,2341.6001,2342.97998,0,8.24994642857132,2340.931571119925,2341.5126558569305
2024-04-11 05:00:00,2343.18994,2344.62012,2339.01001,2342.05005,0,7.2128199999999,2341.0380929180274,2341.533730137051
2024-04-11 06:00:00,2342.06006,2342.27002,2333.94995,2336.12012,0,6.55925571428559,2340.569714544882,2341.321431700304
2024-04-11 07:00:00,2336.37988,2340.81006,2335.28003,2336.47998,0,6.609967142856996,2340.180216016798,2341.1315708493116
2024-04-11 08:00:00,2336.51001,2337.97998,2325.93994,2328.02002,0,6.127842142856999,2339.022102110436,2340.6173923846327
2024-04-11 09:00:00,2328.3999,2335.06006,2328.07007,2330.81006,0,5.5907157142855795,2338.240002861823,2340.232791114647
2024-04-11 10:00:00,2330.78003,2339.1001,2330.77002,2338.63989,0,5.915004285714174,2338.2780873511733,2340.1703244042687
2024-04-11 11:00:00,2338.61011,2339.67993,2335.77002,2337.31006,0,5.897147142857031,2338.185894270109,2340.058157172729
2024-04-11 12:00:00,2337.26001,2344.40991,2331.87988,2341.27002,0,6.555734285714185,2338.4796205300986,2340.105681205171
2024-04-11 13:00:00,2341.3501,2347.30005,2337.1001,2343.23999,0,7.070731428571305,2338.9329890510417,2340.2285952755565
2024-04-11 14:00:00,2343.53003,2346.88989,2332.46997,2338.98999,0,7.909999285714158,2338.9384177128472,2340.1800225196525
2024-04-11 15:00:00,2339.07007,2345.53003,2337.71997,2344.71997,0,7.88427714285701,2339.4890417401953,2340.3580596757447
2024-04-11 16:00:00,2345.01001,2350.78003,2342.81006,2349.87988,0,8.005702142857022,2340.478645383986,2340.731464394343
2024-04-11 17:00:00,2349.92993,2357.31006,2348.27002,2356.22998,0,8.379289999999887,2341.978772490273,2341.3392493200554
2024-04-11 18:00:00,2356.34009,2365.12012,2355.78003,2361.65991,0,8.720738571428488,2343.8531665388186,2342.136137974171
2024-04-11 19:00:00,2361.53003,2374.67993,2361.51001,2372.94995,0,9.260724999999898,2346.624288773217,2343.344522759498
2024-04-11 20:00:00,2373.68994,2377.72998,2371.6001,2372.46997,0,9.104282857142769,2349.0857822233866,2344.4866971610863
2024-04-11 22:00:00,2371.76001,2379.61011,2371.67993,2374.01001,0,9.275722142857083,2351.4595182021117,2345.6444741351615
2024-04-11 23:00:00,2374.06006,2377.13989,2373.96997,2376.8999,0,8.64214214285708,2353.8824117066724,2346.8701771102533
2024-04-12 00:00:00,2376.8501,2379.18994,2374.6499,2378.77002,0,8.463570714285684,2356.252660115561,2348.1211513412236
2024-04-12 01:00:00,2378.8999,2391.52002,2378.8999,2390.80005,0,8.779279285714242,2359.5428877236027,2349.794833641568
2024-04-12 02:00:00,2390.81006,2395.37988,2387.97998,2390.57007,0,9.028564285714245,2362.497857464212,2351.393862518369
2024-04-12 03:00:00,2390.76001,2391.22998,2383.06006,2384.28003,0,8.717127857142843,2364.572350086668,2352.6835161451
2024-04-12 04:00:00,2384.31006,2387.1499,2382.8999,2384.22998,0,8.292131428571436,2366.444505316509,2353.920632374704
2024-04-12 05:00:00,2384.30005,2390.15991,2383.51001,2387.56006,0,7.737130000000012,2368.455510524461,2355.2398256149118
2024-04-12 06:00:00,2387.07007,2395.3501,2384.90991,2395.06006,0,7.924996428571474,2370.9892771411787,2356.801403433935
2024-04-12 07:00:00,2395.19995,2400.19995,2393.15991,2400.01001,0,7.858572857142917,2373.7531564610663,2358.4958585933887
2024-04-12 08:00:00,2400.37988,2400.72998,2394.30005,2396.76001,0,7.672136428571515,2375.9442853695364,2359.9964135505106
2024-04-12 09:00:00,2396.81006,2400.27002,2393.57007,2398.21997,0,7.483555000000057,2378.065779143866,2361.4953765485297
2024-04-12 10:00:00,2398.1499,2400.48999,2396.01001,2398.17993,0,6.862845000000074,2379.981412558736,2362.933986487803
2024-04-12 11:00:00,2398.06006,2398.27002,2390.47998,2395.47998,0,6.981427857142925,2381.457466600761,2364.2102999588697
2024-04-12 12:00:00,2395.52002,2397.69995,2391.68994,2395.8501,0,6.844272857142902,2382.828193591165,2365.4510764310708
2024-04-12 13:00:00,2396.07007,2406.62012,2393.52002,2404.32007,0,7.553571428571494,2384.875038963435,2366.975350688676
2024-04-12 14:00:00,2404.32007,2428.92993,2400.58008,2426.8501,0,9.254272142857157,2388.8726638240605,2369.323380073434
2024-04-12 15:00:00,2426.6499,2431.51001,2382.84009,2395.46997,0,11.819980714285716,2389.5009786979595,2370.3487365411424
2024-04-12 16:00:00,2395.26001,2395.28003,2361.05005,2369.40991,0,13.749982142857172,2387.587543583868,2370.311919814039
2024-04-12 17:00:00,2369.81006,2373.03003,2346.40991,2355.42993,0,15.067853571428584,2384.5249137187375,2369.728312370351
2024-04-12 18:00:00,2355.31006,2356.71997,2335.6499,2338.8999,0,16.26928714285717,2380.179674316953,2368.519355022494
2024-04-12 19:00:00,2338.76001,2345.48999,2333.90991,2343.44995,0,16.621442857142906,2376.681605334386,2367.5362411000433
2024-04-12 20:00:00,2343.8501,2345.20996,2341.96997,2344.25,0,16.10714285714289,2373.5928810168252,2366.6230551745516
2024-04-14 23:00:00,2356.5,2365.56006,2355.18994,2364.97998,0,17.126429999999996,2372.7726047295087,2366.558620853981
2024-04-15 00:00:00,2364.81006,2366.01001,2350.61011,2353.27002,0,17.767142142857114,2370.9152157076505,2366.0374992518646
2024-04-15 01:00:00,2353.3999,2359.18994,2348.43994,2355.69995,0,18.05643142857142,2369.4661427831124,2365.6321051635564
2024-04-15 02:00:00,2355.76001,2364.80005,2353.71997,2359.65991,0,18.527867142857108,2368.5322158513873,2365.3979014316524
2024-04-15 03:00:00,2359.71997,2360.55005,2354.8501,2358.65991,0,18.378574999999955,2367.591996246493,2365.1336664735486
2024-04-15 04:00:00,2358.52002,2358.72998,2355.73999,2356.69995,0,18.162859285714244,2366.554658508732,2364.802932494194
2024-04-15 05:00:00,2356.52002,2362.52002,2352.27002,2361.18994,0,17.959280714285665,2366.0437329364718,2364.6612465140297
2024-04-15 06:00:00,2361.1001,2361.56006,2353.26001,2354.92993,0,16.527152142857112,2364.9852755139505,2364.2796262585775
2024-04-15 07:00:00,2354.51001,2356.48999,2350.12012,2353.22998,0,13.50571999999998,2363.865723560241,2363.8463067974567
2024-04-15 08:00:00,2352.82007,2356.01001,2344.94995,2351.69995,0,11.837158571428517,2362.7070784592656,2363.3699790799096
2024-04-15 09:00:00,2351.69995,2353.52002,2346.47998,2349.68994,0,10.438581428571363,2361.4673509869544,2362.833506959129
2024-04-15 10:00:00,2349.81006,2357.1001,2349.34009,2356.77002,0,9.487862857142773,2361.019986131054,2362.5957231568104
2024-04-15 11:00:00,2356.72998,2361.30005,2355.61011,2358.06006,0,9.067138571428456,2360.738088404287,2362.417854013406
2024-04-15 12:00:00,2358.06006,2359.34009,2351.19995,2357.3501,0,9.417149285714165,2360.415422841974,2362.2191185619004
2024-04-15 13:00:00,2357.62012,2361.1001,2343.31006,2348.94995,0,9.165719285714204,2359.3234730475,2361.698759010453
2024-04-15 14:00:00,2348.61011,2352.47998,2324.53003,2349.48999,0,10.062151428571367,2358.3869508525,2361.219983755141
2024-04-15 15:00:00,2349.21997,2352.56006,2342.94995,2351.51001,0,9.980730714285626,2357.732004104643,2360.8392004706257
2024-04-15 16:00:00,2351.67993,2360.1001,2346.27002,2357.32007,0,10.177159285714229,2357.692772285153,2360.7011953541305
2024-04-15 17:00:00,2357.02002,2370.69995,2354.18994,2365.69995,0,10.94930642857139,2358.4553606389477,2360.897224948086
2024-04-15 18:00:00,2365.32007,2378.11011,2363.92993,2376.07007,0,11.748605714285693,2360.132952006667,2361.492238479534
2024-04-15 19:00:00,2376.02002,2387.43994,2374.1499,2386.63989,0,11.965751428571432,2362.657422291746,2362.4784208921014
2024-04-15 20:00:00,2386.55005,2386.55005,2380.15991,2383.18994,0,11.835746428571449,2364.6129001687227,2363.2906373277056
2024-04-15 22:00:00,2381.28003,2392.19995,2381.18994,2384.43994,0,12.167185000000018,2366.5011896764636,2364.120021746227
2024-04-15 23:00:00,2384.55005,2387.18994,2381.34009,2381.93994,0,11.79502714285718,2367.9715468501336,2364.8188420699043
2024-04-16 00:00:00,2382.02002,2387.6001,2380.23999,2383.61011,0,11.817889285714338,2369.4609338167875,2365.5557545377515
2024-04-16 01:00:00,2383.52002,2386.97998,2379.29004,2383.80005,0,11.812884285714356,2370.8265639294746,2366.2712171048984
2024-04-16 02:00:00,2383.94995,2387.72998,2379.6499,2386.1001,0,11.983608571428672,2372.281186412382,2367.0488203556865
2024-04-16 03:00:00,2386.11011,2389.38989,2384.51001,2388.1499,0,11.750732857142955,2373.7924924683457,2367.8763136750713
2024-04-16 04:00:00,2388.1499,2388.3999,2384.12012,2386.15991,0,10.78571428571435,2374.9703417570745,2368.5933174525194
2024-04-16 05:00:00,2386.21997,2389.1001,2385.02002,2386.66992,0,9.080723571428637,2376.08458730402,2369.3022038269305
2024-04-16 06:00:00,2386.23999,2388.22998,2368.88989,2372.8999,0,9.775722142857246,2375.781283751256,2369.4432899513645
2024-04-16 07:00:00,2372.84009,2375.30005,2363.07007,2365.61011,0,9.661429285714348,2374.812600536851,2369.2929691689583
2024-04-16 08:00:00,2365.61011,2371.97998,2365.27002,2369.48999,0,8.96142571428579,2374.305685247627,2369.300695476058
2024-04-16 09:00:00,2369.76001,2373.27002,2367.65991,2372.38989,0,8.349277857142917,2374.123228557377,2369.42184035935
2024-04-16 10:00:00,2372.46997,2375.3501,2368.97998,2370.22998,0,7.854997857142897,2373.752442980484,2369.453532109964
2024-04-16 11:00:00,2370.30005,2375.32007,2369.80005,2374.09009,0,7.786429285714348,2373.7845998394855,2369.635357909573
2024-04-16 12:00:00,2374.09009,2378.18994,2368.61011,2376.21997,0,7.684273571428646,2374.0165398547724,2369.8935779915505
2024-04-16 13:00:00,2376.40991,2379.32007,2365.48999,2366.31006,0,8.254290000000083,2373.2825893924132,2369.7530478742347
2024-04-16 14:00:00,2366.42993,2383.3999,2363.56006,2382.83008,0,9.14569928571437,2374.1918742121834,2370.2658726634804
2024-04-16 15:00:00,2383.11011,2393.07007,2378.03003,2386.26001,0,9.67070642857152,2375.3412204776896,2370.8930937355008
2024-04-16 16:00:00,2386.15991,2398.1001,2385.69995,2397.46997,0,9.979282857142932,2377.4487204321954,2371.935324177246
2024-04-16 17:00:00,2397.63989,2397.72998,2379.88989,2384.6001,0,10.905012142857231,2378.129804200558,2372.431982052648
2024-04-16 18:00:00,2384.84009,2396.48999,2383.65991,2392.38989,0,11.51574785714297,2379.4879076100287,2373.214645109407
2024-04-16 19:00:00,2392.47998,2395.1001,2389.1499,2389.70996,0,11.649327857142973,2380.4614364090735,2373.8615202031556
2024-04-16 20:00:00,2389.79004,2390.36011,2378.59009,2382.92993,0,11.108608571428672,2380.696531036781,2374.2171441167575
2024-04-16 22:00:00,2383.43994,2387.1001,2382.88989,2385.02002,0,10.535767857142998,2381.108291890421,2374.6407863082572
2024-04-16 23:00:00,2385.11011,2386.97998,2382.56006,2382.77002,0,10.372193571428722,2381.2665517103806,2374.959579786365
2024-04-17 00:00:00,2382.72998,2384.71997,2380.84009,2384.52002,0,10.248605714285857,2381.5764058332015,2375.334499010429
2024-04-17 01:00:00,2384.47998,2385.61011,2381.47998,2384.68994,0,10.088606428571568,2381.872932896706,2375.701379049236
2024-04-17 02:00:00,2384.72998,2386.19995,2382.3999,2382.46997,0,9.965751428571561,2381.92979357321,2375.9668139884816
2024-04-17 03:00:00,2382.30005,2383.77002,2380.81006,2381.77002,0,9.492903571428704,2381.9145770424284,2376.194390694816
2024-04-17 04:00:00,2381.77002,2383.07007,2380.36011,2382.09009,0,8.698609285714415,2381.931292562197,2376.425594589137
2024-04-17 05:00:00,2382.09009,2382.13989,2374.26001,2377.52002,0,7.844326428571549,2381.5111713657975,2376.4685132327004
2024-04-17 06:00:00,2377.71997,2381.59009,2372.8501,2381.1499,0,7.394322857142957,2381.476764569055,2376.6520970274964
2024-04-17 07:00:00,2380.87988,2383.30005,2378.03003,2382.56006,0,6.885027857142957,2381.579935562478,2376.883781849948
2024-04-17 08:00:00,2382.61011,2393.53003,2382.61011,2392.93994,0,6.394305000000096,2382.661840747004,2377.5134351107345
2024-04-17 09:00:00,2393.03003,2394.34009,2389.86011,2392.18994,0,5.797869285714374,2383.569278771099,2378.0889843220784
2024-04-17 10:00:00,2392.22998,2393.81006,2385.1001,2386.69995,0,5.99499500000005,2383.8674379357562,2378.4266692506244
2024-04-17 11:00:00,2386.69995,2390.3501,2385.90991,2387.37988,0,5.4714357142857875,2384.201956227589,2378.7777755545217
2024-04-17 12:00:00,2387.57007,2388.1001,2378.37988,2383.43994,0,5.865007857142928,2384.129383253533,2378.960605532776
2024-04-17 13:00:00,2383.30005,2395.18994,2383.19995,2393.1001,0,6.405727142857196,2384.983737229387,2379.515095511883
2024-04-17 14:00:00,2393.40991,2395.62012,2386.26001,2390.43994,0,6.797172142857205,2385.503375588493,2379.943520785927
2024-04-17 15:00:00,2390.47998,2393.65991,2382.07007,2382.26001,0,7.330008571428607,2385.194483627684,2380.0343635002046
2024-04-17 16:00:00,2382.23999,2384.42993,2361.22998,2372.52002,0,8.71571571428571,2383.9873918536186,2379.739683362942
2024-04-17 17:00:00,2372.51001,2376.02002,2368.21997,2372.13989,0,9.061436428571401,2382.8590583437503,2379.4416522506694
2024-04-17 18:00:00,2372.53003,2379.21997,2371.97998,2374.44995,0,9.385009999999966,2382.0581908824406,2379.2458992212314
2024-04-17 19:00:00,2374.43994,2375.18994,2367.92993,2372.73999,0,9.34073357142857,2381.170743179351,2378.9907655262814
2024-04-17 20:00:00,2372.93994,2373.36011,2354.91992,2361.36011,0,10.033605000000014,2379.284016209889,2378.2993672703487
2024-04-17 22:00:00,2363.63989,2367.78003,2363.63989,2365.38989,0,10.115740714285721,2377.9607660946617,2377.793113259747
2024-04-17 23:00:00,2365.34009,2368.18994,2363.8999,2367.77002,0,9.63860285714288,2376.990218847551,2377.4000507789724
2024-04-18 00:00:00,2368.07007,2370.07007,2366.96997,2369.86011,0,9.540040000000024,2376.31116086207,2377.1043668268558
2024-04-18 01:00:00,2369.97998,2372.06006,2364.12012,2367.3501,0,9.485038571428602,2375.457726494254,2376.721846559136
2024-04-18 02:00:00,2367.36011,2374.96997,2366.8501,2373.19995,0,9.747872857142868,2375.242700161468,2376.5837329685814
2024-04-18 03:00:00,2373.15991,2375.42993,2372.43994,2374.8999,0,9.267142142857113,2375.2100525270425,2376.5177003031467
2024-04-18 04:00:00,2374.86011,2376.57007,2373.22998,2375.1499,0,8.64929214285712,2375.2043237149433,2376.4640610755723
2024-04-18 05:00:00,2375.19995,2377.22998,2373.8999,2376.8501,0,8.2185757142857,2375.3610643135203,2376.4791998569226
2024-04-18 06:00:00,2377.07007,2380.68994,2376.40991,2380.6499,0,7.696446428571464,2375.864762950328,2376.6427567252786
2024-04-18 07:00:00,2380.68994,2381.06006,2375.05005,2377.8501,0,6.468593571428626,2376.0538426693442,2376.690103520366
2024-04-18 08:00:00,2377.94995,2380.73999,2377.48999,2380.05005,0,6.143590000000066,2376.434433843692,2376.8218661274104
2024-04-18 09:00:00,2379.8501,2380.8501,2377.8501,2379.65991,0,5.840733571428635,2376.741622049055,2376.9331619655513
2024-04-18 10:00:00,2379.56006,2384.03003,2377.3999,2383.1499,0,5.795742142857177,2377.351934234859,2377.176955613961
2024-04-18 11:00:00,2383.1001,2385.26001,2379.07007,2380.97998,0,4.920724285714284,2377.6974624029676,2377.3260938251783
2024-04-18 12:00:00,2381.3501,2387.47998,2380.77002,2385.52002,0,4.94144142857145,2378.4424678883993,2377.6474242634067
2024-04-18 13:00:00,2385.61011,2392.8501,2375.65991,2379.84009,0,5.862880714285731,2378.5755747561707,2377.733411155038
2024-04-18 14:00:00,2379.95996,2384.87988,2369.77002,2380.02002,0,6.720720714285725,2378.7131409698686,2377.823082090135
2024-04-18 15:00:00,2379.87988,2385.55005,2378.65991,2384.13989,0,6.645735000000026,2379.2299742108335,2378.0708000473846
2024-04-18 16:00:00,2384.47998,2388.82007,2381.62012,2388.02002,0,6.580026428571467,2380.0671214288495,2378.4609655357226
2024-04-18 17:00:00,2387.94995,2389.3999,2382.32007,2384.82007,0,6.872157857142903,2380.5197831975306,2378.710342181381
2024-04-18 18:00:00,2384.88989,2384.88989,2379.6499,2381.6001,0,7.007865000000038,2380.6226705120516,2378.8236660174052
2024-04-18 19:00:00,2381.77002,2385.18994,2378.22998,2380.1499,0,7.267142142857177,2380.577644748999,2378.8756751931933
2024-04-18 20:00:00,2380.22998,2380.47998,2377.1001,2378.96997,0,7.202845714285721,2380.424532868142,2378.8793730287543
2024-04-18 22:00:00,2378.8501,2380.6499,2378.68994,2379.31006,0,6.9135564285714155,2380.318392594985,2378.8962627139013
2024-04-18 23:00:00,2379.34009,2381.56006,2379.22998,2379.97998,0,6.847847857142824,2380.2861628240344,2378.938761431003
2024-04-19 00:00:00,2379.97998,2379.97998,2373.88989,2379.62012,0,7.068568571428549,2380.2227301741264,2378.9654813748853
2024-04-19 01:00:00,2379.52002,2417.79004,2378.86011,2409.34009,0,9.375697142857105,2382.9958120623046,2380.156642497439
2024-04-19 02:00:00,2409.6001,2414.8501,2395.8501,2400.51001,0,10.290701428571408,2384.6638309135137,2380.9548137720494
2024-04-19 03:00:00,2400.6001,2402.6001,2383.13989,2391.46997,0,11.201433571428554,2385.312034636036,2381.367172839812
2024-04-19 04:00:00,2391.5,2391.5,2379.47998,2383.63989,0,10.832135714285673,2385.1527827659374,2381.4562990029567
2024-04-19 05:00:00,2383.47998,2384.52002,2380.36011,2381.31006,0,10.049996428571376,2384.7868091691817,2381.4505641400956
2024-04-19 06:00:00,2381.44995,2391.8999,2378.86011,2390.13989,0,10.48925714285708,2385.2966263911644,2381.791322016955
2024-04-19 07:00:00,2390.18994,2393.8999,2384.8501,2385.43994,0,10.621389285714192,2385.3102753062917,2381.934405075114
2024-04-19 08:00:00,2385.22998,2386.3999,2378.1001,2384.42993,0,10.708529999999914,2385.2264328961687,2382.032268797658
2024-04-19 09:00:00,2384.32007,2386.02002,2380.01001,2381.06006,0,10.763531428571339,2384.829635477486,2381.994142962456
2024-04-19 10:00:00,2381.09009,2383.18994,2379.53003,2381.21997,0,10.527813571428494,2384.485857812964,2381.9637832384383
2024-04-19 11:00:00,2381.18994,2381.38989,2372.90991,2376.8501,0,10.892106428571358,2383.758642783158,2381.7632466408527
