datetime,Open,High,Low,Close,Volume,ATR,EMA_20,EMA_50
2024-04-07 23:00:00,1.2622,1.2628,1.2622,1.2624,0,,1.2624,1.2624
2024-04-08 00:00:00,1.2624,1.2624,1.26145,1.2617,0,,1.2623333333333333,1.2623725490196078
2024-04-08 01:00:00,1.2616,1.2629,1.2616,1.2627,0,,1.262368253968254,1.2623853902345252
2024-04-08 02:00:00,1.2628,1.264,1.2626,1.26375,0,,1.2624998488284203,1.2624389043429753
2024-04-08 03:00:00,1.2638,1.264,1.2628,1.2631,0,,1.2625570060828564,1.2624648296628587
2024-04-08 04:00:00,1.26305,1.2633,1.2628,1.26295,0,,1.2625944340749653,1.2624838559505898
2024-04-08 05:00:00,1.263,1.2635,1.2627,1.26305,0,,1.262637821305921,1.2625060576780176
2024-04-08 06:00:00,1.263,1.2635,1.2624,1.2632,0,,1.2626913621339286,1.262533271102409
2024-04-08 07:00:00,1.2631,1.2632,1.2621,1.2627,0,,1.2626921847878403,1.26253980949055
2024-04-08 08:00:00,1.2627,1.2633,1.2618,1.2622,0,,1.2626453100461412,1.2625264836281755
2024-04-08 09:00:00,1.26215,1.26295,1.2616,1.2627,0,,1.2626505186131753,1.2625332881917766
2024-04-08 10:00:00,1.2627,1.2637,1.26225,1.26335,0,,1.262717135888111,1.2625653161058246
2024-04-08 11:00:00,1.2634,1.26345,1.2618,1.2621,0,,1.2626583610416242,1.2625470684154
2024-04-08 12:00:00,1.2619,1.2629,1.26125,1.26245,0,0.0011821428571428777,1.2626385171328982,1.2625432618108747
2024-04-08 13:00:00,1.2628,1.265,1.2627,1.2647,0,0.0013214285714285845,1.262834848834527,1.2626278397790758
2024-04-08 14:00:00,1.2647,1.2652,1.2635,1.26455,0,0.001375000000000015,1.262998196564572,1.262703218611269
2024-04-08 15:00:00,1.2647,1.26565,1.2643,1.2652,0,0.0013785714285714512,1.2632078921298509,1.2628011316069057
2024-04-08 16:00:00,1.2651,1.26525,1.26425,1.2648,0,0.0013500000000000098,1.2633595214508175,1.2628795186027133
2024-04-08 17:00:00,1.26495,1.2664,1.2647,1.26595,0,0.0013857142857142918,1.2636062336935967,1.262999929637901
2024-04-08 18:00:00,1.26595,1.2664,1.2655,1.2657,0,0.0014142857142857013,1.2638056400084923,1.2631058147501404
2024-04-08 19:00:00,1.2658,1.266,1.2654,1.2655,0,0.0013999999999999727,1.263967007626731,1.263199704367782
2024-04-08 20:00:00,1.26545,1.26565,1.2653,1.26555,0,0.0013464285714285262,1.2641177688051377,1.2632918728239475
2024-04-08 21:00:00,1.2655,1.26585,1.265,1.26535,0,0.0013285714285713774,1.2642351241570293,1.2633725836935967
2024-04-08 22:00:00,1.2653,1.2658,1.2653,1.2657,0,0.001257142857142798,1.2643746361420742,1.2634638549212989
2024-04-08 23:00:00,1.26565,1.266,1.2656,1.2657,0,0.0011892857142856547,1.2645008612714006,1.2635515468851695
2024-04-09 00:00:00,1.2658,1.26595,1.2653,1.26535,0,0.001132142857142788,1.2645817316265053,1.2636220744583002
2024-04-09 01:00:00,1.26545,1.2659,1.2652,1.2654,0,0.0010642857142856446,1.2646596619477906,1.263691797028563
2024-04-09 02:00:00,1.2655,1.2662,1.2653,1.2656,0,0.001010714285714214,1.2647492179527628,1.263766628517639
2024-04-09 03:00:00,1.26555,1.2658,1.2652,1.26545,0,0.0008714285714285072,1.2648159591001187,1.2638326430855749
2024-04-09 04:00:00,1.26545,1.26585,1.26535,1.2657,0,0.0007857142857142151,1.264900153471536,1.2639058727684935
2024-04-09 05:00:00,1.2656,1.26605,1.2655,1.2658,0,0.0007285714285713483,1.2649858531409135,1.2639801522677683
2024-04-09 06:00:00,1.2658,1.2664,1.2652,1.26555,0,0.000742857142857061,1.2650395814132074,1.2640417149239342
2024-04-09 07:00:00,1.2654,1.26575,1.26485,1.2653,0,0.0006857142857141943,1.265064383183378,1.2640910594367212
2024-04-09 08:00:00,1.2654,1.26635,1.2649,1.266,0,0.0007249999999999281,1.265153489546866,1.2641659198509674
2024-04-09 09:00:00,1.266,1.26815,1.2657,1.268,0,0.0008571428571427944,1.2654245857804978,1.264316275935243
2024-04-09 10:00:00,1.268,1.2691,1.268,1.26865,0,0.000910714285714225,1.265731768087117,1.264486225898567
2024-04-09 11:00:00,1.2685,1.26895,1.2675,1.26805,0,0.0009535714285713632,1.2659525520788202,1.264625981745682
2024-04-09 12:00:00,1.2681,1.2704,1.26775,1.26965,0,0.0011071428571427986,1.2663046899760755,1.2648230020693807
2024-04-09 13:00:00,1.2696,1.271,1.2692,1.2698,0,0.0012071428571427875,1.2666375766450206,1.2650181784588168
2024-04-09 14:00:00,1.2698,1.2703,1.2673,1.2676,0,0.0013749999999999357,1.2667292360121616,1.2651194263623926
2024-04-09 15:00:00,1.2674,1.2679,1.2667,1.26725,0,0.0014107142857142335,1.2667788325824318,1.2652029782697498
2024-04-09 16:00:00,1.2671,1.2675,1.2668,1.2669,0,0.0013964285714285366,1.266790372336486,1.2652695281415243
2024-04-09 17:00:00,1.2669,1.26715,1.2664,1.2667,0,0.001407142857142829,1.2667817654472968,1.2653256250771507
