datetime,Open,High,Low,Close,Volume,ATR,EMA_20,EMA_50
2024-01-01 21:00:00,140.83501,140.895,140.83501,140.895,0,,140.895,140.895
2024-01-01 22:00:00,140.88,140.98,140.86,140.89999,0,,140.89547523809526,140.89519568627452
2024-01-01 23:00:00,140.92999,141.13,140.82001,141.125,0,,140.91733473922903,140.9042076201461
2024-01-02 00:00:00,141.11501,141.38,141.105,141.145,0,,140.93901714501675,140.91365045857177
2024-01-02 01:00:00,141.14999,141.455,141.145,141.44,0,,140.9867297978723,140.93429161705916
2024-01-02 02:00:00,141.44501,141.67,141.37,141.56,0,,141.0413269599797,140.9588292007039
2024-01-02 03:00:00,141.56,141.66499,141.5,141.505,0,,141.08548629712448,140.98024766342138
2024-01-02 04:00:00,141.5,141.59,141.465,141.535,0,,141.12829712596977,141.0020026570127
2024-01-02 05:00:00,141.535,141.535,141.34,141.34,0,,141.14845930444883,141.0152574547769
2024-01-02 06:00:00,141.35001,141.56,141.34,141.535,0,,141.18527270402512,141.0356395153739
2024-01-02 07:00:00,141.52499,141.61,141.39,141.545,0,,141.21953244649893,141.05561443633962
2024-01-02 08:00:00,141.53,141.59,141.295,141.55,0,,141.25100554683237,141.0750021055028
2024-01-02 09:00:00,141.56,141.67999,141.38,141.55499,0,,141.27995644713405,141.09382516018897
2024-01-02 10:00:00,141.55499,141.78,141.5,141.655,0,0.22678285714285704,141.31567488074035,141.11583201665215
2024-01-02 11:00:00,141.655,141.88499,141.59,141.83501,0,0.24356857142857027,141.3651353682889,141.14403507482265
2024-01-02 12:00:00,141.84,142.22,141.795,142.12,0,0.2653542857142871,141.43702723797566,141.18230820914334
2024-01-02 13:00:00,142.12,142.16,141.89,142.155,0,0.2624978571428593,141.5054055962637,141.22045298525538
2024-01-02 14:00:00,142.16,142.16499,141.50999,141.57001,0,0.28964071428571614,141.51155839661953,141.23416110348066
2024-01-02 15:00:00,141.56,142.00999,141.5,141.925,0,0.3039257142857151,141.55093378741768,141.2612528249128
2024-01-02 16:00:00,141.92999,142.0,141.715,141.91,0,0.30285428571428746,141.58513056956838,141.2866938906025
2024-01-02 17:00:00,141.895,142.015,141.88,141.97501,0,0.30071214285714476,141.6222619438952,141.3136866792063
2024-01-02 18:00:00,141.97501,142.0,141.84,141.94501,0,0.30321214285714454,141.65299985400043,141.33844445649234
2024-01-02 19:00:00,141.95,142.0,141.905,141.95,0,0.2960692857142878,141.68128558219087,141.36242702682597
2024-01-02 20:00:00,141.95,141.97501,141.81,141.97501,0,0.2921414285714304,141.70925933626793,141.38644988851908
2024-01-02 21:00:00,141.97,142.02499,141.94,141.97501,0,0.28249785714285736,141.73456892329003,141.4095306772046
2024-01-02 22:00:00,141.995,142.08,141.895,142.05499,0,0.2746407142857135,141.76508521631,141.4348428075103
2024-01-02 23:00:00,142.06,142.17999,142.05,142.17,0,0.26249785714285523,141.8036485290424,141.46367250133343
2024-01-03 00:00:00,142.16,142.16499,141.86501,141.955,0,0.2642828571428534,141.81806295484787,141.48294024637917
2024-01-03 01:00:00,141.955,142.13499,141.91,142.015,0,0.2592828571428539,141.83681886390997,141.50380533475646
2024-01-03 02:00:00,142.015,142.06,141.985,142.035,0,0.23428285714285227,141.8556932578233,141.52463649809934
